nit,razon_social,ciiu,estado,fecha_corte,activo_corriente,activo_total,pasivo_corriente,pasivo_total,ganancias_acumuladas,patrimonio,ingresos,utilidad_operacional,utilidad_neta,anio
890914711,SEALCO SA,G4669 - Comercio al por mayor de otros productos n.c.p.,ACTIVA,2020-12-31,6117721.0,17335090.0,4778421.0,6733886.0,6271457.0,10601204.0,14674196.0,1612113.0,804347.0,2020
890915475,EMPAQUETADURAS Y EMPAQUES S.A.,G4690 - Comercio al por mayor no especializado,ACTIVA,2020-12-31,79141035.0,136152501.0,40270560.0,73849998.0,11404549.0,62302503.0,161004977.0,20458429.0,11708697.0,2020
890915791,PRODUCTOS Y SELLANTES TECNICOS DE COLOMBIA S.A.,"C2022 - Fabricación de pinturas, barnices y revestimientos similares, tintas para impresión y masillas",ACTIVA,2020-12-31,16498838.0,41221941.0,1410070.0,1591066.0,20723061.0,39630875.0,5721621.0,5463830.0,5610069.0,2020
890915815,TEJILAR S A,C1311 - Preparación e hilatura de fibras textiles,ACTIVA,2020-12-31,30211920.0,33009627.0,3427287.0,3669524.0,15823301.0,29340103.0,25389805.0,2169926.0,1433936.0,2020
890916269,ESPUMAS PLASTICAS SAS,C3120 - Fabricación de colchones y somieres,ACTIVA,2020-12-31,53998465.0,175775730.0,26408799.0,39070503.0,19266056.0,136705227.0,109062820.0,28180250.0,19266056.0,2020
890916883,MANPOWER DE COLOMBIA LTDA,N7820 - Actividades de agencias de empleo temporal,ACTIVA,2020-12-31,73647079.0,81871077.0,36711080.0,41825500.0,14029453.0,40045577.0,301484474.0,20618594.0,13218986.0,2020
890916911,INDUSTRIA COLOMBIANA DE MOTOTCICLETAS YAMAHA S.A.,C3091 - Fabricación de motocicletas,ACTIVA,2020-12-31,518237747.0,705769789.0,156446977.0,207407101.0,145854223.0,498362688.0,861780463.0,63780448.0,51120516.0,2020
890917398,MINERALES INDUSTRIALES SAS,B0899 - Extracción de otros minerales no metálicos n.c.p.,ACTIVA,2020-12-31,10785540.0,21484095.0,6060770.0,9215441.0,7680692.0,12268654.0,18743570.0,1429896.0,867815.0,2020
890918272,ACEROS INDUSTRIALES S.A.S EN REORGANIZACION,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,ACUERDO DE REORGANIZACION,2020-12-31,31367938.0,41716152.0,11933339.0,43713705.0,-6655695.0,-1997553.0,44358753.0,901647.0,-204329.0,2020
890918965,C.I TECNICAS BALTIME DE COLOMBIA S.A,G4620 - Comercio al por mayor de materias primas agropecuarias; animales vivos,ACTIVA,2020-12-31,169899475.0,318711629.0,119065835.0,176660532.0,87826315.0,142051097.0,650514461.0,32342840.0,10139589.0,2020
890919437,RYMEL INGENIERIA ELECTRICA S.A.S.,"C2711 - Fabricación de motores, generadores y transformadores eléctricos",ACTIVA,2020-12-31,54332240.0,111277351.0,24341338.0,35681081.0,36850973.0,75596270.0,89432100.0,17618303.0,12756376.0,2020
890920043,TENNIS S.A. EN REORGANIZACION,"C1410 - Confección de prendas de vestir, excepto prendas de piel",ACUERDO DE REORGANIZACION,2020-12-31,123340390.0,414991324.0,158196505.0,267039378.0,-7833533.0,147951946.0,140706452.0,540845.0,-6229288.0,2020
890920879,VITAMAR S.A.,"C1012 - Procesamiento y conservación de pescados, crustáceos y moluscos",ACTIVA,2020-12-31,13472437.0,14726092.0,6571335.0,8328001.0,2842981.0,6398091.0,33682438.0,831066.0,517955.0,2020
890922549,PREMEX S.A.S.,C1090 - Elaboración de alimentos preparados para animales,ACTIVA,2020-12-31,93441885.0,234249668.0,98827383.0,139123524.0,44885852.0,95126144.0,275678014.0,18437150.0,8315410.0,2020
890923691,RODRIGUEZ Y LONDONO SA,G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,ACTIVA,2020-12-31,83900941.0,92806447.0,51348712.0,71608674.0,3521888.0,21197773.0,118477028.0,10321684.0,1402847.0,2020
890923937,PRODUCTORA DE SOFTWARE S A,"J6201 - Actividades de desarrollo de sistemas informáticos (planificación, análisis, diseño, programación, pruebas)",ACTIVA,2020-12-31,47207089.0,64210695.0,31294508.0,36411740.0,25421796.0,27798955.0,133300974.0,47868511.0,25284999.0,2020
890924034,PLASTICOS DESECHABLES DE COLOMBIA SAS,C2229 - Fabricación de artículos de plástico n.c.p.,ACTIVA,2020-12-31,37544230.0,37609096.0,9448602.0,47076630.0,-10727534.0,-9467534.0,41392459.0,-9866048.0,-15393640.0,2020
890924996,SUPERMOTOS DE MEDELLIN S. A. S.,"G4541 - Comercio de motocicletas y de sus partes, piezas y accesorios",ACTIVA,2020-12-31,4377433.0,6758553.0,7781701.0,9759596.0,-6589183.0,-3001043.0,20185852.0,-66236.0,-508262.0,2020
890926122,FLORES DE ORIENTE S.A.S. C.I,A0125 - Cultivo de flor de corte,ACTIVA,2020-12-31,13060930.0,43780063.0,1386062.0,24451927.0,-4263156.0,19328136.0,29850319.0,-2336993.0,-3459283.0,2020
890926628,SENCO COLOMBIANA SAS,C2392 - Fabricación de materiales de arcilla para la construcción,ACTIVA,2020-12-31,11052380.0,26124523.0,9424230.0,16871957.0,537301.0,9252566.0,25930308.0,143275.0,-909944.0,2020
890926766,COMERCIALIZADORA INTERNACIONAL BANACOL DE COLOMBIA S A  EN REORGANIZACION,G4620 - Comercio al por mayor de materias primas agropecuarias; animales vivos,ACUERDO DE REESTRUCTURACIÓN,2020-12-31,122906731.0,686646662.0,146746063.0,445218064.0,80254717.0,241428598.0,605250395.0,50248909.0,27332105.0,2020
890926803,ESTUDIO DE MODA S.A.S.,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,ACTIVA,2020-12-31,98276081.0,133190957.0,54846933.0,78603315.0,-1608384.0,54587642.0,120464571.0,7210141.0,1986725.0,2020
890926985,AGROSILICIUM MEJISULFATOS S.A.S.,C2399 - Fabricación de otros productos minerales no metálicos n.c.p.,ACTIVA,2020-12-31,2231829.0,39736310.0,32180483.0,39092556.0,-33446436.0,643754.0,21760946.0,-1906598.0,-4428842.0,2020
890927158,PILOTO S.A.S,C1811 - Actividades de impresión,ACTIVA,2020-12-31,11681192.0,16819993.0,4867711.0,10474981.0,3075209.0,6345012.0,22222884.0,2067321.0,830932.0,2020
890927793,COMERCIALIZADORA INTERNACIONAL SOFICO LTDA,A0125 - Cultivo de flor de corte,ACTIVA,2020-12-31,7724.0,3201531.0,507460.0,787375.0,2364156.0,2414156.0,,-4709.0,-15243.0,2020
890928257,ALICO SA,C2221 - Fabricación de formas básicas de plástico,ACTIVA,2020-12-31,102382220.0,209036995.0,62145705.0,95725012.0,21178516.0,113311983.0,261209133.0,33413701.0,20422191.0,2020
890928577,ASCENDER S.A,C1089 - Elaboración de otros productos alimenticios n.c.p.,ACTIVA,2020-12-31,21458263.0,28795918.0,11963314.0,16987068.0,9172892.0,11808850.0,60163638.0,13176111.0,8284929.0,2020
890928717,JOSE A Y GERARDO E ZULUAGA SAS,G4631 - Comercio al por mayor de productos alimenticios,ACTIVA,2020-12-31,25142561.0,40754751.0,23365878.0,26726190.0,8236806.0,14028561.0,62188043.0,3529750.0,1338719.0,2020
890929052,GRUPO AGENCIAUTO SA,K6494 - Otras actividades de distribución de fondos,ACTIVA,2020-12-31,10768463.0,32303670.0,3034804.0,9317980.0,13096384.0,22985690.0,2479798.0,1176020.0,1053752.0,2020
890929055,REFORESTADORA Y MANUFACTURERA LOS RETIROS S.A.S,"C1610 - Aserrado, acepillado e impregnación de la madera",ACTIVA,2020-12-31,4448785.0,53561612.0,3368754.0,5919309.0,37124807.0,47642303.0,2860777.0,-1011989.0,-904950.0,2020
890929171,FLORES DEL LAGO S.A.S C.I,A0125 - Cultivo de flor de corte,ACTIVA,2020-12-31,15877617.0,42862290.0,9008500.0,13046796.0,22532357.0,29815494.0,26434591.0,3224775.0,1266259.0,2020
890929455,DISTRIBUIDORA DOÑA ELENA SA,C1081 - Elaboración de productos de panadería,ACTIVA,2020-12-31,2837259.0,5128650.0,2087618.0,4341789.0,399412.0,786861.0,11068991.0,98290.0,-107086.0,2020
890929647,QUIMICOS Y PLASTICOS INDUSTRIALES SA,"G4664 - Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario",ACTIVA,2020-12-31,67913799.0,98331976.0,41801844.0,62736845.0,16701679.0,35595131.0,86909874.0,5216193.0,1372262.0,2020
890929809,AGROCHIGUIROS SAS,A0122 - Cultivo de plátano y banano,ACTIVA,2020-12-31,2753925.0,42801694.0,4425703.0,16915547.0,17345582.0,25886147.0,33874110.0,2162404.0,1231543.0,2020
890929877,COMPASS GROUP SERVICES COLOMBIA S.A.,I5612 - Expendio por autoservicio de comidas preparadas,ACTIVA,2020-12-31,140983163.0,207029248.0,123397205.0,128196049.0,8872974.0,78833199.0,393455694.0,8276543.0,2990172.0,2020
890929922,TIENDAS SA,"G4752 - Comercio al por menor de artículos de ferretería, pinturas y productos de vidrio en establecimientos especializados",ACTIVA,2020-12-31,8859032.0,9296365.0,1864094.0,4554510.0,3354457.0,4741855.0,20133973.0,1230929.0,800616.0,2020
890929951,CONCRETOS Y ASFALTOS S.A EN REORGANIZACION,F4210 - Construcción de carreteras y vías de ferrocarril,ACUERDO DE REORGANIZACION,2020-12-31,54853655.0,333902432.0,57582725.0,148167565.0,-23434835.0,185734867.0,36442831.0,1509524.0,-2894329.0,2020
890930086,ARTEXTIL S.A.,C1313 - Acabado de productos textiles,ACTIVA,2020-12-31,33756998.0,77606419.0,22728800.0,30267236.0,39631747.0,47339183.0,55548145.0,14379721.0,7181727.0,2020
890930448,DIVERTRONICA MEDELLIN SAS,R9321 - Actividades de parques de atracciones y parques temáticos,ACTIVA,2020-12-31,9856803.0,86171203.0,14017619.0,85020800.0,-5873114.0,1150403.0,16861022.0,-8672348.0,-14554660.0,2020
890930691,FRUGAL SA,C1089 - Elaboración de otros productos alimenticios n.c.p.,ACTIVA,2020-12-31,17262819.0,32386196.0,9433294.0,22410093.0,-5737474.0,9976103.0,46212131.0,3062567.0,643461.0,2020
890931057,INVERSIONES GIGANTON S.A.S,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,ACTIVA,2020-12-31,20730560.0,35071048.0,6649695.0,6789497.0,11501872.0,28281551.0,2805503.0,1586880.0,1550853.0,2020
890931708,EXTRUSIONES S.A,C2219 - Fabricación de formas básicas de caucho y otros productos de caucho n.c.p.,ACTIVA,2020-12-31,10808980.0,20580172.0,3216105.0,6395227.0,10561805.0,14184945.0,25116799.0,3012814.0,2038103.0,2020
890932124,REJIPLAS S.A.S,C3110 - Fabricación de muebles,ACTIVA,2020-12-31,20486865.0,37249167.0,7441469.0,12599861.0,12637444.0,24649306.0,31928435.0,1769369.0,656573.0,2020
890932279,C.I. IBLU S.A.S.,"G4641 - Comercio al por mayor de productos textiles, productos confeccionados para uso doméstico",ACTIVA,2020-12-31,236217083.0,268067112.0,166288863.0,207432917.0,33225399.0,60634195.0,200467706.0,6026051.0,4731853.0,2020
890933326,PROMOTORA BANANERA S.A,H5224 - Manipulación de carga,ACTIVA,2020-12-31,2064733.0,105671426.0,18491258.0,56297229.0,30435943.0,49374197.0,5835707.0,-3890289.0,-4077431.0,2020
890933452,COMERCIALIZADORA INTERNACIONAL MAPER SAS,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,ACTIVA,2020-12-31,11989471.0,12036603.0,1312525.0,5231199.0,6730404.0,6805404.0,5274640.0,1986374.0,74243.0,2020
890933815,AVERY DENNISON COLOMBIA S.A.S,G4669 - Comercio al por mayor de otros productos n.c.p.,ACTIVA,2020-12-31,38845898.0,41182641.0,7887209.0,8360294.0,8406480.0,32822347.0,65845878.0,5640421.0,2631123.0,2020
890934807,A.R. LOS RESTREPOS S.A.S.,"G4752 - Comercio al por menor de artículos de ferretería, pinturas y productos de vidrio en establecimientos especializados",ACTIVA,2020-12-31,10693358.0,17272951.0,9837933.0,14121991.0,598987.0,3150960.0,13796908.0,1060932.0,32706.0,2020
890935064,TM CODEMACO SAS,"G4663 - Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción",ACTIVA,2020-12-31,3685760.0,6501151.0,5613923.0,7445932.0,-2261301.0,-944781.0,12448298.0,-452601.0,-639827.0,2020
890935900,TOSTADITOS SUSANITA SA,C1081 - Elaboración de productos de panadería,ACTIVA,2020-12-31,15652283.0,20864594.0,6189081.0,8130179.0,11876464.0,12734415.0,37040259.0,3971219.0,2725396.0,2020
890937066,AGENCIA CAUCHOSOL DE ANTIOQUIA S.A.S.,G4772 - Comercio al por menor de todo tipo de calzado y artículos de cuero y sucedáneos del cuero en establecimientos especializados,ACTIVA,2020-12-31,7953613.0,9613098.0,9780213.0,10165229.0,-1300204.0,-552131.0,6326828.0,16384.0,-37979.0,2020
890937070,TIEMPOS S.A.S.,N7820 - Actividades de agencias de empleo temporal,ACTIVA,2020-12-31,11908934.0,14306747.0,9239253.0,10285040.0,653071.0,4021707.0,72019369.0,2963032.0,1490575.0,2020
890938755,C.I. FLORES DE LA VEGA SAS,A0125 - Cultivo de flor de corte,ACTIVA,2020-12-31,25535210.0,46478520.0,17918433.0,29052046.0,16617264.0,17426474.0,56095432.0,3242083.0,825097.0,2020
890939454,INVERSIONES Y CONSTRUCCIONES PRISMA S.A.S,F4111 - Construcción de edificios residenciales,ACTIVA,2020-12-31,32865912.0,42252166.0,6792073.0,26224740.0,5212890.0,16027426.0,28227295.0,1882169.0,1068551.0,2020
890939468,G. HENRIQUEZ AGROPECUARIA LAGUNILLA S.A.S,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,ACTIVA,2020-12-31,236454.0,12812658.0,201084.0,961227.0,3148227.0,11851431.0,22753.0,-19132.0,-41667.0,2020
890940122,INDUSTRIA MERCADEO Y COLOR S.A.S.,"C1410 - Confección de prendas de vestir, excepto prendas de piel",ACTIVA,2020-12-31,115756731.0,154343132.0,66697628.0,142202128.0,9740004.0,12141004.0,79448687.0,-4469268.0,-10039674.0,2020
890940259,LABORATORIOS RETINA SAS,G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,ACTIVA,2020-12-31,12636361.0,14561929.0,3657296.0,3804930.0,9403549.0,10756999.0,14326730.0,1821360.0,1236040.0,2020
890940275,"COLOMBIAN AGROINDUSTRIAL COMPANY S.A.S., EN REORGANIZACION",A0149 - Cría de otros animales n.c.p.,ACTIVA,2020-12-31,14699426.0,35647865.0,9327758.0,34248370.0,-972034.0,1399495.0,7055760.0,-2125331.0,-2277818.0,2020
890940621,INDUSTRIAS DEL HIERRO S.A,F4290 - Construcción de otras obras de ingeniería civil,ACTIVA,2020-12-31,27873907.0,39072005.0,18901106.0,26333652.0,11368181.0,12738353.0,23273896.0,2219338.0,329421.0,2020
890940677,AGRICOLA EL CARMEN S.A.S.   EN REORGANIZACION,A0122 - Cultivo de plátano y banano,ACUERDO DE REORGANIZACION,2020-12-31,3682656.0,8984315.0,987981.0,1331136.0,4523874.0,7653179.0,5379164.0,1086112.0,774149.0,2020
890940852,REFORESTADORA EL GUASIMO SAS,A0220 - Extracción de madera,ACTIVA,2020-12-31,8377827.0,158543634.0,895929.0,17111520.0,57795287.0,141432114.0,8554394.0,-3835693.0,-2694717.0,2020
890941649,BANANERA EL CORTIJO S.A.,A0122 - Cultivo de plátano y banano,ACTIVA,2020-12-31,265228.0,6651151.0,375124.0,412904.0,6165699.0,6238247.0,3522102.0,103028.0,103891.0,2020
890942513,BIENES Y BIENES SA,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,ACTIVA,2020-12-31,33954302.0,149978185.0,7171890.0,79399444.0,65342400.0,70578741.0,3183766.0,805589.0,254980.0,2020
890942766,CONSTRUCTORA MONSERRATE DE COLOMBIA SAS,F4111 - Construcción de edificios residenciales,ACTIVA,2020-12-31,80715932.0,124859965.0,58665258.0,105202849.0,-1992843.0,19657116.0,16533107.0,-250764.0,271603.0,2020
890942914,QUIRURGIL S.A.S,G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,ACTIVA,2020-12-31,49341361.0,51590935.0,21395208.0,30797505.0,15882788.0,20793430.0,141201086.0,19589159.0,11426210.0,2020
891300043,BEISBOL DE COLOMBIA SAS,"C2023 - Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador",ACTIVA,2020-12-31,38908877.0,58145756.0,14736090.0,16215106.0,40773425.0,41930650.0,74165916.0,9105121.0,6169057.0,2020
891300120,INDUSTRIAS DE ENVASES S.A.,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,ACTIVA,2020-12-31,9891746.0,15449379.0,1157537.0,1158276.0,1040756.0,14291103.0,9404007.0,1162687.0,1040756.0,2020
891300245,COMPAÑIA AEROFUMIGACIONES CALIMA SAS,A0161 - Actividades de apoyo a la agricultura,ACTIVA,2020-12-31,9688576.0,36025964.0,6715105.0,11881396.0,14172578.0,24144568.0,34253523.0,9553520.0,6164489.0,2020
891300271,AZCARATE RIVERA E HIJOS LTDA,A0124 - Cultivo de caña de azúcar,ACTIVA,2020-12-31,1653956.0,62816047.0,269383.0,633300.0,1238315.0,62182747.0,3870239.0,1299186.0,1141707.0,2020
891300529,GRASAS S.A.,C1030 - Elaboración de aceites y grasas de origen vegetal y animal,ACTIVA,2020-12-31,291857482.0,350402377.0,128453401.0,191969112.0,27516632.0,158433265.0,510862924.0,46733824.0,27516632.0,2020
891301549,NUTRIENTES AVICOLAS SA,A0145 - Cría de aves de corral,ACTIVA,2020-12-31,51304719.0,220419954.0,57295232.0,144810859.0,11450116.0,75609095.0,187003794.0,6754658.0,267281.0,2020
891301594,AVICOLA SANTA RITA S.A.S.,A0145 - Cría de aves de corral,ACTIVA,2020-12-31,11004239.0,53120346.0,32106796.0,39586855.0,7996934.0,13533491.0,62824950.0,1490641.0,-146553.0,2020
891304366,MIGUEL MARTIN Y CIA SAS,A0145 - Cría de aves de corral,ACTIVA,2020-12-31,4298221.0,10786716.0,731022.0,1129686.0,9406869.0,9657030.0,10763050.0,345308.0,198457.0,2020
891400379,TEXTILES OMNES S.A.,C1312 - Tejeduría de productos textiles,ACTIVA,2020-12-31,14347358.0,30979371.0,12114882.0,21461662.0,-7908219.0,9517709.0,27995400.0,2320524.0,1356436.0,2020
891400754,C. Y P. DEL R.  S.A,C1709 - Fabricación de otros artículos de papel y cartón,ACTIVA,2020-12-31,66274428.0,142216086.0,46183098.0,82065742.0,41480122.0,60150344.0,134677163.0,12196030.0,5068058.0,2020
891401711,IINDUSTRIAS ELECTROMECANCIAS MAGNETRON SAS,"C2711 - Fabricación de motores, generadores y transformadores eléctricos",ACTIVA,2020-12-31,72885148.0,157083065.0,47654772.0,95741080.0,2633045.0,61341985.0,130456049.0,8353597.0,1130828.0,2020
891401858,OPERADORA AVICOLA COLOMBIA S.A.S,A0145 - Cría de aves de corral,ACTIVA,2020-12-31,134770595.0,486235122.0,152863152.0,294271803.0,10036888.0,191963319.0,585591414.0,-4186919.0,-10464876.0,2020
891408135,NICOLE SAS,C1313 - Acabado de productos textiles,ACTIVA,2020-12-31,22400519.0,32079364.0,5816111.0,6387958.0,-7002015.0,25691406.0,32501862.0,-2859331.0,-1972482.0,2020
891408584,FRISBY S.A.,I5611 - Expendio a la mesa de comidas preparadas,ACTIVA,2020-12-31,64740253.0,280333357.0,79242846.0,221600140.0,50322540.0,58733217.0,355133790.0,23204611.0,13539336.0,2020
891408635,INDUSTRIAS ZENNER S.A,C2229 - Fabricación de artículos de plástico n.c.p.,ACTIVA,2020-12-31,4730012.0,16333571.0,3033395.0,7517671.0,1608650.0,8815900.0,11898977.0,778108.0,395248.0,2020
891408848,HOTEL DE PEREIRA S A,I5511 - Alojamiento en hoteles,ACTIVA,2020-12-31,33571499.0,110342847.0,8338739.0,38046410.0,33203891.0,72296437.0,2396774.0,-510214.0,-2265117.0,2020
891409006,GERMAN GAVIRIA S.A.S. DISTRIMOTOS,"G4541 - Comercio de motocicletas y de sus partes, piezas y accesorios",ACTIVA,2020-12-31,23154174.0,24163042.0,11453447.0,15536808.0,1871042.0,8626234.0,45701946.0,2493502.0,990716.0,2020
891409291,EVE DISTRIBUCIONES SAS,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",ACTIVA,2020-12-31,160805809.0,205839627.0,113157046.0,132437391.0,-54871909.0,73402236.0,322149248.0,9210935.0,5805958.0,2020
891410137,SUZUKI MOTOR DE COLOMBIA SA,C3091 - Fabricación de motocicletas,ACTIVA,2020-12-31,418180005.0,516252162.0,52862640.0,56267454.0,72033163.0,459984708.0,457477497.0,35057011.0,24792762.0,2020
891411170,PANORAMA S.A.S,"C1392 - Confección de artículos con materiales textiles, excepto prendas de vestir",ACTIVA,2020-12-31,11122337.0,13392151.0,4587340.0,6132465.0,4821186.0,7259686.0,17932960.0,1502057.0,864358.0,2020
891411213,INTEGRANDO S.A.S,"C2930 - Fabricación de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",ACTIVA,2020-12-31,20321948.0,28062699.0,13774115.0,15518203.0,8894755.0,12544496.0,31461251.0,-1195499.0,376650.0,2020
891500059,EMPAQUES DEL CAUCA SA,C1312 - Tejeduría de productos textiles,ACTIVA,2020-12-31,3972550.0,35413335.0,1392351.0,8984848.0,21588104.0,26428487.0,15465874.0,809190.0,-15295.0,2020
891500538,ICOBANDAS S.A.,C2219 - Fabricación de formas básicas de caucho y otros productos de caucho n.c.p.,ACTIVA,2020-12-31,11458951.0,36815169.0,6187920.0,10116543.0,558434.0,26698626.0,19609798.0,20421.0,23256.0,2020
891700612,IROTAMA SAS,I5511 - Alojamiento en hoteles,ACTIVA,2020-12-31,16006413.0,448289945.0,18081004.0,119674820.0,270336362.0,328615125.0,36005061.0,-920859.0,-3114946.0,2020
891701595,MOLINOS SANTA MARTA S.A.S,C1051 - Elaboración de productos de molinería,ACTIVA,2020-12-31,50132801.0,110834241.0,12090032.0,22707904.0,10006687.0,88126337.0,92515407.0,14721726.0,10006687.0,2020
891702598,SERVICIOS TECNICOS BANANEROS S.A.,H4923 - Transporte de carga por carretera,ACTIVA,2020-12-31,12418228.0,16272898.0,3588081.0,3896062.0,10414311.0,12376836.0,40603494.0,2333727.0,1916162.0,2020
